Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-135.07,60.71,WHITEHORSE A,2101300,2005-11-25,2005,11,25,,6.0,,-3.3,,1.4,,16.6,,0.0,,0.0,T,0.0,,0.0,T,0,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-11-26,2005,11,26,,-3.0,,-13.3,,-8.2,,26.2,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-11-27,2005,11,27,,-11.6,,-16.4,,-14.0,,32.0,,0.0,,0.0,,0.0,T,0.0,T,0,T,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-11-28,2005,11,28,,-12.9,,-18.6,,-15.8,,33.8,,0.0,,0.0,,0.4,,0.2,,0,T,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-11-29,2005,11,29,,-13.2,,-17.2,,-15.2,,33.2,,0.0,,0.0,,0.0,T,0.0,T,0,T,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-11-30,2005,11,30,,-16.3,,-24.5,,-20.4,,38.4,,0.0,,0.0,,0.0,T,0.0,T,0,T,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-01,2005,12,01,,-17.6,,-27.6,,-22.6,,40.6,,0.0,,0.0,,0.0,T,0.0,T,0,T,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-02,2005,12,02,,-18.2,,-23.4,,-20.8,,38.8,,0.0,,0.0,,0.2,,0.2,,0,T,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-03,2005,12,03,,-18.2,,-23.4,,-20.8,,38.8,,0.0,,0.0,,0.0,T,0.0,T,0,T,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-04,2005,12,04,,-17.5,,-24.1,,-20.8,,38.8,,0.0,,0.0,,0.8,,0.6,,1,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-05,2005,12,05,,-14.9,,-27.7,,-21.3,,39.3,,0.0,,0.0,,0.0,,0.0,,1,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-06,2005,12,06,,-6.1,,-15.6,,-10.9,,28.9,,0.0,,0.0,,0.0,T,0.0,T,1,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-07,2005,12,07,,2.0,,-6.4,,-2.2,,20.2,,0.0,,0.0,,0.0,,0.0,,0,T,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-08,2005,12,08,,6.8,,-2.6,,2.1,,15.9,,0.0,,0.0,,0.0,,0.0,,0,T,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-09,2005,12,09,,3.7,,-7.1,,-1.7,,19.7,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-10,2005,12,10,,6.7,,-0.1,,3.3,,14.7,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-11,2005,12,11,,2.3,,-2.9,,-0.3,,18.3,,0.0,,0.0,,5.4,,4.8,,4,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-12,2005,12,12,,-1.1,,-7.1,,-4.1,,22.1,,0.0,,0.0,,0.8,,0.4,,5,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-13,2005,12,13,,-4.4,,-20.7,,-12.6,,30.6,,0.0,,0.0,,0.0,,0.0,,5,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-14,2005,12,14,,-7.6,,-21.6,,-14.6,,32.6,,0.0,,0.0,,0.0,,0.0,,5,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-15,2005,12,15,,1.8,,-8.1,,-3.2,,21.2,,0.0,,0.0,,0.0,T,0.0,T,4,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-16,2005,12,16,,4.8,,1.0,,2.9,,15.1,,0.0,,0.0,,0.0,,0.0,,3,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-17,2005,12,17,,2.2,,-2.3,,-0.1,,18.1,,0.0,,0.0,,0.0,,0.0,,1,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-18,2005,12,18,,0.2,,-11.5,,-5.7,,23.7,,0.0,,0.0,,0.0,,0.0,,1,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-19,2005,12,19,,-10.8,,-16.5,,-13.7,,31.7,,0.0,,0.0,,0.0,T,0.0,T,0,T,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-20,2005,12,20,,-8.3,,-16.7,,-12.5,,30.5,,0.0,,0.0,,1.8,,0.8,,1,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-21,2005,12,21,,1.0,,-8.7,,-3.9,,21.9,,0.0,,0.0,,0.0,T,0.0,T,2,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-22,2005,12,22,,1.3,,-1.9,,-0.3,,18.3,,0.0,,0.0,,0.0,,0.0,,2,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-23,2005,12,23,,0.8,,-1.9,,-0.6,,18.6,,0.0,,0.0,,0.0,,0.0,,2,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-24,2005,12,24,,-1.2,,-4.4,,-2.8,,20.8,,0.0,,0.0,,0.0,,0.0,,2,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-25,2005,12,25,,-2.9,,-5.4,,-4.2,,22.2,,0.0,,0.0,,0.0,,0.0,,2,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-26,2005,12,26,,-5.3,,-10.5,,-7.9,,25.9,,0.0,,0.0,,0.0,,0.0,,2,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-27,2005,12,27,,-5.9,,-13.0,,-9.5,,27.5,,0.0,,0.0,,0.0,T,0.0,T,2,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-28,2005,12,28,,-3.7,,-9.9,,-6.8,,24.8,,0.0,,0.0,,0.0,,0.0,,2,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-29,2005,12,29,,-2.9,,-9.3,,-6.1,,24.1,,0.0,,0.0,,0.0,T,0.0,T,2,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-30,2005,12,30,,-4.3,,-11.9,,-8.1,,26.1,,0.0,,0.0,,0.8,,0.4,,2,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2005-12-31,2005,12,31,,-4.9,,-8.3,,-6.6,,24.6,,0.0,,0.0,,0.0,T,0.0,T,3,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-01,2006,01,01,,-6.1,,-8.6,,-7.4,,25.4,,0.0,,0.0,,0.0,T,0.0,T,3,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-02,2006,01,02,,-8.5,,-15.8,,-12.2,,30.2,,0.0,,0.0,,0.4,,0.4,,3,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-03,2006,01,03,,-12.3,,-21.9,,-17.1,,35.1,,0.0,,0.0,,0.2,,0.2,,3,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-04,2006,01,04,,-16.4,,-25.5,,-21.0,,39.0,,0.0,,0.0,,0.0,T,0.0,T,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-05,2006,01,05,,-16.6,,-19.2,,-17.9,,35.9,,0.0,,0.0,,3.5,,1.6,,4,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-06,2006,01,06,,-11.0,,-17.3,,-14.2,,32.2,,0.0,,0.0,,0.0,T,0.0,T,8,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-07,2006,01,07,,-10.4,,-12.9,,-11.7,,29.7,,0.0,,0.0,,0.0,,0.0,,8,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-08,2006,01,08,,-10.1,,-13.6,,-11.9,,29.9,,0.0,,0.0,,0.2,,0.2,,8,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-09,2006,01,09,,-8.5,,-12.5,,-10.5,,28.5,,0.0,,0.0,,0.4,,0.2,,8,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-10,2006,01,10,,-7.6,,-11.2,,-9.4,,27.4,,0.0,,0.0,,0.0,,0.0,,8,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-11,2006,01,11,,-9.5,,-18.0,,-13.8,,31.8,,0.0,,0.0,,0.0,,0.0,,7,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-12,2006,01,12,,-14.7,,-20.3,,-17.5,,35.5,,0.0,,0.0,,0.0,,0.0,,7,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-13,2006,01,13,,-13.4,,-15.4,,-14.4,,32.4,,0.0,,0.0,,2.5,,1.6,,7,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-14,2006,01,14,,-12.3,,-13.7,,-13.0,,31.0,,0.0,,0.0,,0.0,T,0.0,T,10,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-15,2006,01,15,,-13.0,,-16.2,,-14.6,,32.6,,0.0,,0.0,,0.0,T,0.0,T,10,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-16,2006,01,16,,-14.5,,-23.1,,-18.8,,36.8,,0.0,,0.0,,0.5,,0.0,T,11,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-17,2006,01,17,,-18.0,,-27.7,,-22.9,,40.9,,0.0,,0.0,,0.0,T,0.0,T,11,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-18,2006,01,18,,-23.1,,-30.9,,-27.0,,45.0,,0.0,,0.0,,0.0,T,0.0,T,9,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-19,2006,01,19,,-19.9,,-28.1,,-24.0,,42.0,,0.0,,0.0,,0.0,,0.0,,9,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-20,2006,01,20,,-8.9,,-27.2,,-18.1,,36.1,,0.0,,0.0,,0.0,T,0.0,T,9,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-21,2006,01,21,,-2.5,,-9.2,,-5.9,,23.9,,0.0,,0.0,,0.0,,0.0,,9,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-22,2006,01,22,,-0.7,,-8.8,,-4.8,,22.8,,0.0,,0.0,,1.4,,0.8,,8,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-23,2006,01,23,,-6.4,,-20.5,,-13.5,,31.5,,0.0,,0.0,,0.0,,0.0,,9,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-24,2006,01,24,,-18.0,,-22.1,,-20.1,,38.1,,0.0,,0.0,,7.5,,4.0,,9,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-25,2006,01,25,,-22.1,,-33.4,,-27.8,,45.8,,0.0,,0.0,,1.0,,0.8,,18,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-26,2006,01,26,,-27.7,,-35.7,,-31.7,,49.7,,0.0,,0.0,,0.0,,0.0,,16,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-27,2006,01,27,,-24.9,,-32.5,,-28.7,,46.7,,0.0,,0.0,,0.4,,0.4,,16,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-28,2006,01,28,,-21.9,,-32.2,,-27.1,,45.1,,0.0,,0.0,,1.2,,0.6,,16,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-29,2006,01,29,,-14.4,,-29.1,,-21.8,,39.8,,0.0,,0.0,,0.0,,0.0,,17,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-30,2006,01,30,,-19.2,,-26.8,,-23.0,,41.0,,0.0,,0.0,,0.0,,0.0,,15,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-01-31,2006,01,31,,-12.5,,-20.3,,-16.4,,34.4,,0.0,,0.0,,0.2,,0.2,,15,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-01,2006,02,01,,-5.3,,-14.8,,-10.1,,28.1,,0.0,,0.0,,0.0,T,0.0,T,14,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-02,2006,02,02,,-3.1,,-13.7,,-8.4,,26.4,,0.0,,0.0,,0.0,T,0.0,T,11,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-03,2006,02,03,,-8.6,,-21.1,,-14.9,,32.9,,0.0,,0.0,,0.0,,0.0,,11,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-04,2006,02,04,,-19.6,,-29.7,,-24.7,,42.7,,0.0,,0.0,,0.0,,0.0,,10,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-05,2006,02,05,,-12.0,,-29.6,,-20.8,,38.8,,0.0,,0.0,,0.0,,0.0,,10,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-06,2006,02,06,,-1.9,,-14.0,,-8.0,,26.0,,0.0,,0.0,,0.0,,0.0,,10,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-07,2006,02,07,,-2.0,,-6.7,,-4.4,,22.4,,0.0,,0.0,,1.4,,1.2,,10,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-08,2006,02,08,,-1.5,,-10.9,,-6.2,,24.2,,0.0,,0.0,,0.2,,0.2,,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-09,2006,02,09,,-3.2,,-18.5,,-10.9,,28.9,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-10,2006,02,10,,3.6,,-4.1,,-0.3,,18.3,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-11,2006,02,11,,2.4,,-2.4,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,9,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-12,2006,02,12,,4.3,,-2.3,,1.0,,17.0,,0.0,,0.0,T,0.0,,0.0,T,7,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-13,2006,02,13,,0.3,,-11.4,,-5.6,,23.6,,0.0,,0.0,,0.0,,0.0,,5,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-14,2006,02,14,,-3.9,,-18.8,,-11.4,,29.4,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-15,2006,02,15,,-2.6,,-18.9,,-10.8,,28.8,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-16,2006,02,16,,-2.1,,-18.0,,-10.1,,28.1,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-17,2006,02,17,,-1.7,,-15.2,,-8.5,,26.5,,0.0,,0.0,,0.0,,0.0,,5,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-18,2006,02,18,,-4.7,,-10.8,,-7.8,,25.8,,0.0,,0.0,,0.0,,0.0,,5,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-19,2006,02,19,,-0.3,,-13.0,,-6.7,,24.7,,0.0,,0.0,,0.0,,0.0,,5,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-20,2006,02,20,,-0.6,,-5.6,,-3.1,,21.1,,0.0,,0.0,,2.0,,1.2,,4,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-21,2006,02,21,,-5.3,,-12.7,,-9.0,,27.0,,0.0,,0.0,,6.5,,4.2,,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-22,2006,02,22,,-10.5,,-22.7,,-16.6,,34.6,,0.0,,0.0,,0.0,T,0.0,T,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-23,2006,02,23,,-12.7,,-20.8,,-16.8,,34.8,,0.0,,0.0,,0.4,,0.4,,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-24,2006,02,24,,-15.1,,-31.1,,-23.1,,41.1,,0.0,,0.0,,0.0,T,0.0,T,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-25,2006,02,25,,-15.0,,-30.4,,-22.7,,40.7,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-26,2006,02,26,,-11.7,,-22.4,,-17.1,,35.1,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-27,2006,02,27,,-12.5,,-22.8,,-17.7,,35.7,,0.0,,0.0,,0.0,T,0.0,T,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-02-28,2006,02,28,,-15.2,,-30.0,,-22.6,,40.6,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-01,2006,03,01,,-15.2,,-30.1,,-22.7,,40.7,,0.0,,0.0,,0.0,,0.0,,16,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-02,2006,03,02,,-8.7,,-29.2,,-19.0,,37.0,,0.0,,0.0,,0.0,,0.0,,16,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-03,2006,03,03,,-5.9,,-24.4,,-15.2,,33.2,,0.0,,0.0,,0.0,,0.0,,16,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-04,2006,03,04,,-3.9,,-23.8,,-13.9,,31.9,,0.0,,0.0,,0.0,,0.0,,16,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-05,2006,03,05,,0.4,,-11.1,,-5.4,,23.4,,0.0,,0.0,,0.0,,0.0,,16,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-06,2006,03,06,,-0.7,,-12.2,,-6.5,,24.5,,0.0,,0.0,,0.0,,0.0,,15,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-07,2006,03,07,,-0.6,,-9.6,,-5.1,,23.1,,0.0,,0.0,,0.0,T,0.0,T,15,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-08,2006,03,08,,-2.0,,-5.1,,-3.6,,21.6,,0.0,,0.0,,2.4,,3.0,,15,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-09,2006,03,09,,-5.1,,-15.3,,-10.2,,28.2,,0.0,,0.0,,6.2,,1.6,,20,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-10,2006,03,10,,-15.1,,-19.7,,-17.4,,35.4,,0.0,,0.0,,0.0,T,0.0,T,20,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-11,2006,03,11,,-15.8,,-22.9,,-19.4,,37.4,,0.0,,0.0,,0.0,T,0.0,T,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-12,2006,03,12,,-16.8,,-34.0,,-25.4,,43.4,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-13,2006,03,13,,-20.3,,-30.4,,-25.4,,43.4,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-14,2006,03,14,,-18.8,,-28.3,,-23.6,,41.6,,0.0,,0.0,,0.0,,0.0,,,M,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-15,2006,03,15,,-18.5,,-28.3,,-23.4,,41.4,,0.0,,0.0,,0.6,,0.4,,20,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-16,2006,03,16,,-18.7,,-34.3,,-26.5,,44.5,,0.0,,0.0,,0.2,,0.2,,18,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-17,2006,03,17,,-18.1,,-37.3,,-27.7,,45.7,,0.0,,0.0,,0.0,,0.0,,18,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-18,2006,03,18,,-14.5,,-32.2,,-23.4,,41.4,,0.0,,0.0,,0.0,T,0.0,T,16,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-19,2006,03,19,,-3.2,,-15.9,,-9.6,,27.6,,0.0,,0.0,,0.0,T,0.0,T,15,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-20,2006,03,20,,2.6,,-5.9,,-1.7,,19.7,,0.0,,0.0,,1.7,,1.7,,15,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-21,2006,03,21,,7.9,,-6.1,,0.9,,17.1,,0.0,,0.0,,0.0,,0.0,,14,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-22,2006,03,22,,6.3,,-8.5,,-1.1,,19.1,,0.0,,0.0,,0.0,,0.0,,13,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-23,2006,03,23,,3.6,,-2.7,,0.5,,17.5,,0.0,,0.0,,0.0,T,0.0,T,12,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-24,2006,03,24,,3.7,,-2.7,,0.5,,17.5,,0.0,,0.0,,0.0,T,0.0,T,10,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-25,2006,03,25,,4.0,,-4.3,,-0.2,,18.2,,0.0,,0.0,,0.2,,0.2,,9,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-26,2006,03,26,,2.3,,-1.3,,0.5,,17.5,,0.0,,0.0,,9.2,,6.2,,10,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-27,2006,03,27,,1.4,,-1.8,,-0.2,,18.2,,0.0,,0.0,,4.0,,3.6,,13,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-28,2006,03,28,,1.9,,-5.4,,-1.8,,19.8,,0.0,,0.0,,0.0,T,0.0,T,12,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-29,2006,03,29,,1.7,,-8.4,,-3.4,,21.4,,0.0,,0.0,,2.4,,1.6,,11,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-30,2006,03,30,,-0.5,,-22.3,,-11.4,,29.4,,0.0,,0.0,,0.0,,0.0,,13,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-03-31,2006,03,31,,2.6,,-17.5,,-7.5,,25.5,,0.0,,0.0,,0.0,,0.0,,13,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-01,2006,04,01,,4.3,,-13.7,,-4.7,,22.7,,0.0,,0.0,,0.0,,0.0,,12,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-02,2006,04,02,,4.7,,-6.8,,-1.1,,19.1,,0.0,,0.0,,0.0,,0.0,,9,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-03,2006,04,03,,3.7,,-11.5,,-3.9,,21.9,,0.0,,0.0,,0.0,,0.0,,8,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-04,2006,04,04,,4.9,,-2.8,,1.1,,16.9,,0.0,,0.0,,0.0,T,0.0,T,8,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-05,2006,04,05,,7.4,,-0.3,,3.6,,14.4,,0.0,,0.0,,0.0,,0.0,,6,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-06,2006,04,06,,7.4,,-0.2,,3.6,,14.4,,0.0,,0.0,,0.0,T,0.0,T,5,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-07,2006,04,07,,9.9,,-4.2,,2.9,,15.1,,0.0,,0.0,,0.0,,0.0,,2,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-08,2006,04,08,,9.4,,-1.9,,3.8,,14.2,,0.0,,0.0,,0.0,,0.0,,2,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-09,2006,04,09,,6.3,,-5.4,,0.5,,17.5,,0.0,,0.0,,0.0,,0.0,,0,T,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-10,2006,04,10,,6.3,,-4.9,,0.7,,17.3,,0.0,,0.0,,0.0,,0.0,,0,T,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-11,2006,04,11,,5.9,,-2.2,,1.9,,16.1,,0.0,,0.0,,0.0,,0.0,,0,T,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-12,2006,04,12,,1.6,,-2.4,,-0.4,,18.4,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-13,2006,04,13,,6.0,,-2.6,,1.7,,16.3,,0.0,,0.0,T,0.0,,0.0,T,0,T,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-14,2006,04,14,,1.6,,-1.8,,-0.1,,18.1,,0.0,,0.0,,16.6,,15.8,,0,T,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-15,2006,04,15,,-1.0,,-6.8,,-3.9,,21.9,,0.0,,0.0,,6.4,,5.6,,16,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-16,2006,04,16,,-0.5,,-8.6,,-4.6,,22.6,,0.0,,0.0,,0.0,,0.0,,17,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-17,2006,04,17,,2.7,,-8.5,,-2.9,,20.9,,0.0,,0.0,,0.0,,0.0,,13,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-18,2006,04,18,,3.3,,-2.1,,0.6,,17.4,,0.0,,0.0,,0.0,T,0.0,T,9,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-19,2006,04,19,,6.4,,-8.9,,-1.3,,19.3,,0.0,,0.0,,0.0,,0.0,,6,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-20,2006,04,20,,5.4,,-6.5,,-0.6,,18.6,,0.0,,0.0,,0.0,,0.0,,5,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-21,2006,04,21,,6.0,,-6.9,,-0.5,,18.5,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-22,2006,04,22,,7.6,,-1.0,,3.3,,14.7,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-23,2006,04,23,,9.1,,1.3,,5.2,,12.8,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-24,2006,04,24,,9.2,,1.1,,5.2,,12.8,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-25,2006,04,25,,5.9,,-3.5,,1.2,,16.8,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-26,2006,04,26,,5.7,,-3.4,,1.2,,16.8,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-27,2006,04,27,,7.7,,-4.7,,1.5,,16.5,,0.0,,0.0,T,0.0,,0.0,T,0,,,,,
-135.07,60.71,WHITEHORSE A,2101300,2006-04-28,2006,04,28,,5.5,,-0.9,,2.3,,15.7,,0.0,,0.0,T,0.0,,0.0,T,0,,,,,
